instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
9e298af850ab_x,9e298af850ab,x,extracted,vertical_bar,vertical_bar,1.0
9e298af850ab_y,9e298af850ab,y,extracted,vertical_bar,vertical_bar,0.5407707066597209
9e3dcea05671_x,9e3dcea05671,x,extracted,vertical_bar,vertical_bar,1.0
9e3dcea05671_y,9e3dcea05671,y,extracted,vertical_bar,vertical_bar,0.8978274761427778
9e71e6585d3d_x,9e71e6585d3d,x,extracted,vertical_bar,vertical_bar,1.0
9e71e6585d3d_y,9e71e6585d3d,y,extracted,vertical_bar,vertical_bar,0.4618927646459381
9e7f917ecd15_x,9e7f917ecd15,x,extracted,vertical_bar,vertical_bar,1.0
9e7f917ecd15_y,9e7f917ecd15,y,extracted,vertical_bar,vertical_bar,0.6230550935453072
9e92f2a1f9c8_x,9e92f2a1f9c8,x,extracted,vertical_bar,vertical_bar,1.0
9e92f2a1f9c8_y,9e92f2a1f9c8,y,extracted,vertical_bar,vertical_bar,0.24405249287114095
9ecd6f108527_x,9ecd6f108527,x,extracted,vertical_bar,vertical_bar,1.0
9ecd6f108527_y,9ecd6f108527,y,extracted,vertical_bar,vertical_bar,1.0
9f1d65c37557_x,9f1d65c37557,x,extracted,scatter,scatter,0.0
9f1d65c37557_y,9f1d65c37557,y,extracted,scatter,scatter,0.0
9f20b9812f98_x,9f20b9812f98,x,extracted,vertical_bar,vertical_bar,1.0
9f20b9812f98_y,9f20b9812f98,y,extracted,vertical_bar,vertical_bar,0.986402338198862
9f45b5fa180f_x,9f45b5fa180f,x,extracted,scatter,scatter,0.0
9f45b5fa180f_y,9f45b5fa180f,y,extracted,scatter,scatter,0.0
9f7a11c8e776_x,9f7a11c8e776,x,extracted,line,line,0.0
9f7a11c8e776_y,9f7a11c8e776,y,extracted,line,line,0.0
9fced04e5640_x,9fced04e5640,x,extracted,line,line,0.0
9fced04e5640_y,9fced04e5640,y,extracted,line,line,0.0
9fe1dba62628_x,9fe1dba62628,x,extracted,line,line,0.8756469982284039
9fe1dba62628_y,9fe1dba62628,y,extracted,line,line,0.9560628316457844
a041754e7137_x,a041754e7137,x,extracted,line,line,1.0
a041754e7137_y,a041754e7137,y,extracted,line,line,0.9856946277003125
a04a9178b37b_x,a04a9178b37b,x,extracted,line,line,0.0
a04a9178b37b_y,a04a9178b37b,y,extracted,line,line,0.0
a0e555df58f3_x,a0e555df58f3,x,extracted,scatter,scatter,0.0
a0e555df58f3_y,a0e555df58f3,y,extracted,scatter,scatter,0.0
a16cc26a7cb7_x,a16cc26a7cb7,x,extracted,vertical_bar,vertical_bar,1.0
a16cc26a7cb7_y,a16cc26a7cb7,y,extracted,vertical_bar,vertical_bar,1.0
a17058ef0f76_x,a17058ef0f76,x,extracted,vertical_bar,vertical_bar,1.0
a17058ef0f76_y,a17058ef0f76,y,extracted,vertical_bar,vertical_bar,1.0
a1ac0e7014c0_x,a1ac0e7014c0,x,extracted,line,line,0.992187658941839
a1ac0e7014c0_y,a1ac0e7014c0,y,extracted,line,line,0.9790487522485785
a20b3b8e3f35_x,a20b3b8e3f35,x,extracted,vertical_bar,vertical_bar,1.0
a20b3b8e3f35_y,a20b3b8e3f35,y,extracted,vertical_bar,vertical_bar,1.0
a220384396b6_x,a220384396b6,x,extracted,vertical_bar,vertical_bar,1.0
a220384396b6_y,a220384396b6,y,extracted,vertical_bar,vertical_bar,0.9860411191649598
a29e838e50f3_x,a29e838e50f3,x,extracted,scatter,scatter,0.0
a29e838e50f3_y,a29e838e50f3,y,extracted,scatter,scatter,0.0
a311643a2dae_x,a311643a2dae,x,extracted,scatter,scatter,0.9945254461001687
a311643a2dae_y,a311643a2dae,y,extracted,scatter,scatter,0.9633264853023833
a357a4398cb9_x,a357a4398cb9,x,extracted,vertical_bar,vertical_bar,1.0
a357a4398cb9_y,a357a4398cb9,y,extracted,vertical_bar,vertical_bar,0.9712484053218982
a36dd45a2c82_x,a36dd45a2c82,x,extracted,vertical_bar,vertical_bar,0.0
a36dd45a2c82_y,a36dd45a2c82,y,extracted,vertical_bar,vertical_bar,0.0
a3842ddccf8a_x,a3842ddccf8a,x,extracted,line,line,1.0
a3842ddccf8a_y,a3842ddccf8a,y,extracted,line,line,0.0
a3b2ac0b042b_x,a3b2ac0b042b,x,extracted,line,line,1.0
a3b2ac0b042b_y,a3b2ac0b042b,y,extracted,line,line,0.9634802611277729
a422f3b83b67_x,a422f3b83b67,x,extracted,line,line,1.0
a422f3b83b67_y,a422f3b83b67,y,extracted,line,line,0.25865245837278206
a4263962eb1d_x,a4263962eb1d,x,extracted,vertical_bar,vertical_bar,0.9583574292545141
a4263962eb1d_y,a4263962eb1d,y,extracted,vertical_bar,vertical_bar,1.0
a45ae3b0714b_x,a45ae3b0714b,x,extracted,vertical_bar,vertical_bar,1.0
a45ae3b0714b_y,a45ae3b0714b,y,extracted,vertical_bar,vertical_bar,1.0
a4778b318110_x,a4778b318110,x,extracted,line,line,0.0
a4778b318110_y,a4778b318110,y,extracted,line,line,0.0
a4871b0a58c8_x,a4871b0a58c8,x,extracted,vertical_bar,vertical_bar,1.0
a4871b0a58c8_y,a4871b0a58c8,y,extracted,vertical_bar,vertical_bar,0.9703678237665789
a4dfb7b483fd_x,a4dfb7b483fd,x,extracted,vertical_bar,vertical_bar,0.0
a4dfb7b483fd_y,a4dfb7b483fd,y,extracted,vertical_bar,vertical_bar,0.0
a4fc0ab1c993_x,a4fc0ab1c993,x,extracted,vertical_bar,vertical_bar,0.9875006510009792
a4fc0ab1c993_y,a4fc0ab1c993,y,extracted,vertical_bar,vertical_bar,0.6255775911393777
a53c11d698b1_x,a53c11d698b1,x,extracted,scatter,vertical_bar,0.0
a53c11d698b1_y,a53c11d698b1,y,extracted,scatter,vertical_bar,0.0
a53f7b3f926e_x,a53f7b3f926e,x,extracted,line,line,1.0
a53f7b3f926e_y,a53f7b3f926e,y,extracted,line,line,0.9595726087212193
a5576daccaf0_x,a5576daccaf0,x,extracted,scatter,scatter,0.0
a5576daccaf0_y,a5576daccaf0,y,extracted,scatter,scatter,0.0
a55b24ecf5d3_x,a55b24ecf5d3,x,extracted,line,line,1.0
a55b24ecf5d3_y,a55b24ecf5d3,y,extracted,line,line,0.9812620211517142
a5b97a9db8b0_x,a5b97a9db8b0,x,extracted,line,line,1.0
a5b97a9db8b0_y,a5b97a9db8b0,y,extracted,line,line,0.9583416973101047
a5c2aa7ee0d9_x,a5c2aa7ee0d9,x,extracted,line,line,1.0
a5c2aa7ee0d9_y,a5c2aa7ee0d9,y,extracted,line,line,0.37042345856068426
a613be731d61_x,a613be731d61,x,extracted,vertical_bar,vertical_bar,0.0
a613be731d61_y,a613be731d61,y,extracted,vertical_bar,vertical_bar,0.0
a65820c06d60_x,a65820c06d60,x,extracted,line,line,1.0
a65820c06d60_y,a65820c06d60,y,extracted,line,line,0.974981663012948
a69658724cbc_x,a69658724cbc,x,extracted,line,line,0.0
a69658724cbc_y,a69658724cbc,y,extracted,line,line,0.0
a6a8b4815ad9_x,a6a8b4815ad9,x,extracted,line,line,0.0
a6a8b4815ad9_y,a6a8b4815ad9,y,extracted,line,line,0.0
a754866f0bee_x,a754866f0bee,x,extracted,vertical_bar,vertical_bar,1.0
a754866f0bee_y,a754866f0bee,y,extracted,vertical_bar,vertical_bar,0.8494753505410806
a79ea0a24df1_x,a79ea0a24df1,x,extracted,horizontal_bar,horizontal_bar,0.0
a79ea0a24df1_y,a79ea0a24df1,y,extracted,horizontal_bar,horizontal_bar,0.0
a7a81c55df4c_x,a7a81c55df4c,x,extracted,scatter,vertical_bar,0.0
a7a81c55df4c_y,a7a81c55df4c,y,extracted,scatter,vertical_bar,0.0
a7c427646a34_x,a7c427646a34,x,extracted,vertical_bar,vertical_bar,0.9950000416662501
a7c427646a34_y,a7c427646a34,y,extracted,vertical_bar,vertical_bar,1.0
a7faaaf2d79d_x,a7faaaf2d79d,x,extracted,scatter,scatter,0.0
a7faaaf2d79d_y,a7faaaf2d79d,y,extracted,scatter,scatter,0.0
a80688cb2101_x,a80688cb2101,x,extracted,line,line,1.0
a80688cb2101_y,a80688cb2101,y,extracted,line,line,0.06743842260813326
a86b47f688fa_x,a86b47f688fa,x,extracted,line,line,0.9863022266592845
a86b47f688fa_y,a86b47f688fa,y,extracted,line,line,0.9615616475839743
a87376a07e30_x,a87376a07e30,x,extracted,vertical_bar,vertical_bar,1.0
a87376a07e30_y,a87376a07e30,y,extracted,vertical_bar,vertical_bar,0.0
a8c2475ea3bf_x,a8c2475ea3bf,x,extracted,line,line,1.0
a8c2475ea3bf_y,a8c2475ea3bf,y,extracted,line,line,0.991932263008173
a929c08108b9_x,a929c08108b9,x,extracted,vertical_bar,vertical_bar,0.0
a929c08108b9_y,a929c08108b9,y,extracted,vertical_bar,vertical_bar,0.0
a93a3073916e_x,a93a3073916e,x,extracted,line,line,0.9791696802252705
a93a3073916e_y,a93a3073916e,y,extracted,line,line,0.0
a951dda60a00_x,a951dda60a00,x,extracted,vertical_bar,vertical_bar,0.0
a951dda60a00_y,a951dda60a00,y,extracted,vertical_bar,vertical_bar,0.0
a956ec1b3eb7_x,a956ec1b3eb7,x,extracted,vertical_bar,vertical_bar,1.0
a956ec1b3eb7_y,a956ec1b3eb7,y,extracted,vertical_bar,vertical_bar,0.9831884466363736
a9a5c33a45a4_x,a9a5c33a45a4,x,extracted,vertical_bar,vertical_bar,1.0
a9a5c33a45a4_y,a9a5c33a45a4,y,extracted,vertical_bar,vertical_bar,0.9930284020721822
a9d2bad55fa1_x,a9d2bad55fa1,x,extracted,vertical_bar,vertical_bar,1.0
a9d2bad55fa1_y,a9d2bad55fa1,y,extracted,vertical_bar,vertical_bar,0.9887572850586286
aa7f0639f043_x,aa7f0639f043,x,extracted,line,line,1.0
aa7f0639f043_y,aa7f0639f043,y,extracted,line,line,0.0
aae88f31124f_x,aae88f31124f,x,extracted,line,line,1.0
aae88f31124f_y,aae88f31124f,y,extracted,line,line,0.8301206144327655
aaf384d23e9a_x,aaf384d23e9a,x,extracted,line,line,1.0
aaf384d23e9a_y,aaf384d23e9a,y,extracted,line,line,0.2896255391800049
ab3958870d31_x,ab3958870d31,x,extracted,vertical_bar,vertical_bar,1.0
ab3958870d31_y,ab3958870d31,y,extracted,vertical_bar,vertical_bar,1.0
ab97b8da252d_x,ab97b8da252d,x,extracted,line,line,0.0
ab97b8da252d_y,ab97b8da252d,y,extracted,line,line,0.0
acb8657af769_x,acb8657af769,x,extracted,vertical_bar,vertical_bar,0.9388518944152999
acb8657af769_y,acb8657af769,y,extracted,vertical_bar,vertical_bar,0.42512810277267143
acced3ddc194_x,acced3ddc194,x,extracted,line,line,1.0
acced3ddc194_y,acced3ddc194,y,extracted,line,line,0.9865992795122001
accfec347d8f_x,accfec347d8f,x,extracted,vertical_bar,vertical_bar,1.0
accfec347d8f_y,accfec347d8f,y,extracted,vertical_bar,vertical_bar,1.0
ad05bc45c814_x,ad05bc45c814,x,extracted,vertical_bar,vertical_bar,0.6907895696723776
ad05bc45c814_y,ad05bc45c814,y,extracted,vertical_bar,vertical_bar,0.0
ad1552e96b1e_x,ad1552e96b1e,x,extracted,line,line,0.0
ad1552e96b1e_y,ad1552e96b1e,y,extracted,line,line,0.8294273441645257
ad1e8c480eee_x,ad1e8c480eee,x,extracted,scatter,scatter,0.0
ad1e8c480eee_y,ad1e8c480eee,y,extracted,scatter,scatter,0.0
ad64c6babfef_x,ad64c6babfef,x,extracted,line,line,1.0
ad64c6babfef_y,ad64c6babfef,y,extracted,line,line,0.9036250644406474
ad70c9369a8a_x,ad70c9369a8a,x,extracted,vertical_bar,vertical_bar,0.9232282868747186
ad70c9369a8a_y,ad70c9369a8a,y,extracted,vertical_bar,vertical_bar,0.9856611120852012
adad34118764_x,adad34118764,x,extracted,line,line,0.0
adad34118764_y,adad34118764,y,extracted,line,line,0.0
adafd60bd85a_x,adafd60bd85a,x,extracted,line,line,1.0
adafd60bd85a_y,adafd60bd85a,y,extracted,line,line,0.0
ade7c5a61244_x,ade7c5a61244,x,extracted,vertical_bar,vertical_bar,1.0
ade7c5a61244_y,ade7c5a61244,y,extracted,vertical_bar,vertical_bar,0.0
ae09e5ae3724_x,ae09e5ae3724,x,extracted,scatter,scatter,0.0
ae09e5ae3724_y,ae09e5ae3724,y,extracted,scatter,scatter,0.0
aed7c9d4dd5c_x,aed7c9d4dd5c,x,extracted,vertical_bar,vertical_bar,0.9375812532524874
aed7c9d4dd5c_y,aed7c9d4dd5c,y,extracted,vertical_bar,vertical_bar,1.3301517438613075e-06
af1b3dfbd873_x,af1b3dfbd873,x,extracted,line,line,1.0
af1b3dfbd873_y,af1b3dfbd873,y,extracted,line,line,0.8795544538379476
afcfd0900d62_x,afcfd0900d62,x,extracted,line,line,1.0
afcfd0900d62_y,afcfd0900d62,y,extracted,line,line,0.9807666319034483
affe8a5ed69b_x,affe8a5ed69b,x,extracted,line,line,1.0
affe8a5ed69b_y,affe8a5ed69b,y,extracted,line,line,0.9886318094429061
b02ee9b1c7c6_x,b02ee9b1c7c6,x,extracted,scatter,scatter,0.0
b02ee9b1c7c6_y,b02ee9b1c7c6,y,extracted,scatter,scatter,0.0
b03b0c6eb66a_x,b03b0c6eb66a,x,extracted,line,scatter,0.0
b03b0c6eb66a_y,b03b0c6eb66a,y,extracted,line,scatter,0.0
b0509f4e9a99_x,b0509f4e9a99,x,extracted,line,line,1.0
b0509f4e9a99_y,b0509f4e9a99,y,extracted,line,line,0.8666845210531238
b056ead34cc1_x,b056ead34cc1,x,extracted,scatter,scatter,0.0
b056ead34cc1_y,b056ead34cc1,y,extracted,scatter,scatter,0.0
b06a0f834b98_x,b06a0f834b98,x,extracted,scatter,scatter,0.0
b06a0f834b98_y,b06a0f834b98,y,extracted,scatter,scatter,0.9569800261583867
b0922f33e48f_x,b0922f33e48f,x,extracted,vertical_bar,vertical_bar,1.0
b0922f33e48f_y,b0922f33e48f,y,extracted,vertical_bar,vertical_bar,1.0
b09250a30675_x,b09250a30675,x,extracted,vertical_bar,vertical_bar,0.0
b09250a30675_y,b09250a30675,y,extracted,vertical_bar,vertical_bar,0.0
b0c543102ca5_x,b0c543102ca5,x,extracted,scatter,scatter,0.750650936120123
b0c543102ca5_y,b0c543102ca5,y,extracted,scatter,scatter,1.0
b0fe27381d09_x,b0fe27381d09,x,extracted,line,line,1.0
b0fe27381d09_y,b0fe27381d09,y,extracted,line,line,0.9703462732007107
b14141fafd72_x,b14141fafd72,x,extracted,line,line,1.0
b14141fafd72_y,b14141fafd72,y,extracted,line,line,0.7952643662110697
b1d2d94dfede_x,b1d2d94dfede,x,extracted,line,line,1.0
b1d2d94dfede_y,b1d2d94dfede,y,extracted,line,line,1.0
b1fb7a57a112_x,b1fb7a57a112,x,extracted,line,line,1.0
b1fb7a57a112_y,b1fb7a57a112,y,extracted,line,line,0.0
b2150aa590eb_x,b2150aa590eb,x,extracted,scatter,scatter,0.0
b2150aa590eb_y,b2150aa590eb,y,extracted,scatter,scatter,0.0
b26b8f71d3ac_x,b26b8f71d3ac,x,extracted,vertical_bar,vertical_bar,0.9569232259707336
b26b8f71d3ac_y,b26b8f71d3ac,y,extracted,vertical_bar,vertical_bar,0.0
b2857a792316_x,b2857a792316,x,extracted,vertical_bar,vertical_bar,1.0
b2857a792316_y,b2857a792316,y,extracted,vertical_bar,vertical_bar,1.7319479184152442e-14
b28b5229943b_x,b28b5229943b,x,extracted,line,line,1.0
b28b5229943b_y,b28b5229943b,y,extracted,line,line,4.006853560056811e-08
b2aafa19da86_x,b2aafa19da86,x,extracted,vertical_bar,vertical_bar,0.8581068062330675
b2aafa19da86_y,b2aafa19da86,y,extracted,vertical_bar,vertical_bar,0.0
b2aecaf39fa7_x,b2aecaf39fa7,x,extracted,vertical_bar,vertical_bar,0.0
b2aecaf39fa7_y,b2aecaf39fa7,y,extracted,vertical_bar,vertical_bar,0.0
b2d0464fc214_x,b2d0464fc214,x,extracted,line,line,1.0
b2d0464fc214_y,b2d0464fc214,y,extracted,line,line,0.0
b2e80e91fc96_x,b2e80e91fc96,x,extracted,scatter,scatter,0.0
b2e80e91fc96_y,b2e80e91fc96,y,extracted,scatter,scatter,0.0
b2febc0f5a82_x,b2febc0f5a82,x,extracted,scatter,scatter,0.0
b2febc0f5a82_y,b2febc0f5a82,y,extracted,scatter,scatter,0.0
b3513a46bf1e_x,b3513a46bf1e,x,extracted,horizontal_bar,horizontal_bar,0.0
b3513a46bf1e_y,b3513a46bf1e,y,extracted,horizontal_bar,horizontal_bar,0.0
b3b9729361d4_x,b3b9729361d4,x,extracted,line,line,0.0
b3b9729361d4_y,b3b9729361d4,y,extracted,line,line,0.0
b3eeada0ab63_x,b3eeada0ab63,x,extracted,scatter,scatter,0.0
b3eeada0ab63_y,b3eeada0ab63,y,extracted,scatter,scatter,0.0
b426720f9d81_x,b426720f9d81,x,extracted,vertical_bar,vertical_bar,0.5931603307784896
b426720f9d81_y,b426720f9d81,y,extracted,vertical_bar,vertical_bar,0.9773606506277279
b439312709de_x,b439312709de,x,extracted,line,line,0.0
b439312709de_y,b439312709de,y,extracted,line,line,0.0
b45dd0a1bbb1_x,b45dd0a1bbb1,x,extracted,vertical_bar,vertical_bar,1.0
b45dd0a1bbb1_y,b45dd0a1bbb1,y,extracted,vertical_bar,vertical_bar,0.0
b481c1a2636e_x,b481c1a2636e,x,extracted,line,line,0.0
b481c1a2636e_y,b481c1a2636e,y,extracted,line,line,0.0
b49ba5f14619_x,b49ba5f14619,x,extracted,line,line,1.0
b49ba5f14619_y,b49ba5f14619,y,extracted,line,line,0.8890160549698054
b4bcfd6bed95_x,b4bcfd6bed95,x,extracted,vertical_bar,vertical_bar,0.0
b4bcfd6bed95_y,b4bcfd6bed95,y,extracted,vertical_bar,vertical_bar,0.0
b4e6c1b9c93e_x,b4e6c1b9c93e,x,extracted,line,line,0.0
b4e6c1b9c93e_y,b4e6c1b9c93e,y,extracted,line,line,0.771398861523384
b59a1e7907e1_x,b59a1e7907e1,x,extracted,line,line,1.0
b59a1e7907e1_y,b59a1e7907e1,y,extracted,line,line,0.015748784592408027
b5fec685e2e8_x,b5fec685e2e8,x,extracted,line,line,0.7550813375962908
b5fec685e2e8_y,b5fec685e2e8,y,extracted,line,line,0.7891237935447828
b5ff027bd605_x,b5ff027bd605,x,extracted,vertical_bar,vertical_bar,1.0
b5ff027bd605_y,b5ff027bd605,y,extracted,vertical_bar,vertical_bar,0.7816307564037981
b612a9fb7091_x,b612a9fb7091,x,extracted,vertical_bar,vertical_bar,1.0
b612a9fb7091_y,b612a9fb7091,y,extracted,vertical_bar,vertical_bar,1.0
b6818aa7d7a8_x,b6818aa7d7a8,x,extracted,horizontal_bar,horizontal_bar,0.0
b6818aa7d7a8_y,b6818aa7d7a8,y,extracted,horizontal_bar,horizontal_bar,0.0
b71ea63692a3_x,b71ea63692a3,x,extracted,line,line,1.0
b71ea63692a3_y,b71ea63692a3,y,extracted,line,line,0.0
b7314e1d348f_x,b7314e1d348f,x,extracted,scatter,scatter,0.0
b7314e1d348f_y,b7314e1d348f,y,extracted,scatter,scatter,0.0
b765a1056089_x,b765a1056089,x,extracted,line,line,1.0
b765a1056089_y,b765a1056089,y,extracted,line,line,0.9698312953618906
b7cd0a5f6b4b_x,b7cd0a5f6b4b,x,extracted,vertical_bar,vertical_bar,1.0
b7cd0a5f6b4b_y,b7cd0a5f6b4b,y,extracted,vertical_bar,vertical_bar,0.9579593276323484
b7d30144d9d4_x,b7d30144d9d4,x,extracted,vertical_bar,vertical_bar,1.0
b7d30144d9d4_y,b7d30144d9d4,y,extracted,vertical_bar,vertical_bar,0.9839029392968199
b7f33866df56_x,b7f33866df56,x,extracted,line,line,1.0
b7f33866df56_y,b7f33866df56,y,extracted,line,line,0.9889560535498731
b82a3ff1f2c1_x,b82a3ff1f2c1,x,extracted,line,line,1.0
b82a3ff1f2c1_y,b82a3ff1f2c1,y,extracted,line,line,0.0
b840c79e40e0_x,b840c79e40e0,x,extracted,line,line,1.0
b840c79e40e0_y,b840c79e40e0,y,extracted,line,line,0.0
b87c8473600d_x,b87c8473600d,x,extracted,vertical_bar,vertical_bar,1.0
b87c8473600d_y,b87c8473600d,y,extracted,vertical_bar,vertical_bar,0.9914979018498706
b8990ef6a487_x,b8990ef6a487,x,extracted,horizontal_bar,horizontal_bar,0.0
b8990ef6a487_y,b8990ef6a487,y,extracted,horizontal_bar,horizontal_bar,0.0
b9507ab4e9fc_x,b9507ab4e9fc,x,extracted,line,line,0.0
b9507ab4e9fc_y,b9507ab4e9fc,y,extracted,line,line,0.0
b95f5123f7e2_x,b95f5123f7e2,x,extracted,vertical_bar,vertical_bar,1.0
b95f5123f7e2_y,b95f5123f7e2,y,extracted,vertical_bar,vertical_bar,0.0
b98250550f17_x,b98250550f17,x,extracted,line,line,0.0
b98250550f17_y,b98250550f17,y,extracted,line,line,0.0
b98d7a7444a7_x,b98d7a7444a7,x,extracted,vertical_bar,vertical_bar,1.0
b98d7a7444a7_y,b98d7a7444a7,y,extracted,vertical_bar,vertical_bar,0.0
b99a20b437b4_x,b99a20b437b4,x,extracted,scatter,scatter,0.0
b99a20b437b4_y,b99a20b437b4,y,extracted,scatter,scatter,0.0
b9c653abc8e6_x,b9c653abc8e6,x,extracted,vertical_bar,vertical_bar,0.6480680931843603
b9c653abc8e6_y,b9c653abc8e6,y,extracted,vertical_bar,vertical_bar,0.9908428866252559
b9d8255b4406_x,b9d8255b4406,x,extracted,line,line,1.0
b9d8255b4406_y,b9d8255b4406,y,extracted,line,line,0.20754476798450439
b9eb17bc3387_x,b9eb17bc3387,x,extracted,line,line,1.0
b9eb17bc3387_y,b9eb17bc3387,y,extracted,line,line,0.9731263056294643
ba3146aec60f_x,ba3146aec60f,x,extracted,vertical_bar,vertical_bar,0.0
ba3146aec60f_y,ba3146aec60f,y,extracted,vertical_bar,vertical_bar,0.9902320023704141
ba4e9c96d69c_x,ba4e9c96d69c,x,extracted,scatter,scatter,0.0
ba4e9c96d69c_y,ba4e9c96d69c,y,extracted,scatter,scatter,0.0
ba6161459a71_x,ba6161459a71,x,extracted,vertical_bar,vertical_bar,1.0
ba6161459a71_y,ba6161459a71,y,extracted,vertical_bar,vertical_bar,0.0
ba8bfc91115b_x,ba8bfc91115b,x,extracted,vertical_bar,vertical_bar,1.0
ba8bfc91115b_y,ba8bfc91115b,y,extracted,vertical_bar,vertical_bar,1.0
baa7f4ff2326_x,baa7f4ff2326,x,extracted,line,line,1.0
baa7f4ff2326_y,baa7f4ff2326,y,extracted,line,line,0.0
bb1e2880dfea_x,bb1e2880dfea,x,extracted,scatter,scatter,1.0
bb1e2880dfea_y,bb1e2880dfea,y,extracted,scatter,scatter,0.9467037174303079
bb701dbc5752_x,bb701dbc5752,x,extracted,vertical_bar,vertical_bar,0.8348595870753706
bb701dbc5752_y,bb701dbc5752,y,extracted,vertical_bar,vertical_bar,0.9123532917612831
bb8669361604_x,bb8669361604,x,extracted,line,line,1.0
bb8669361604_y,bb8669361604,y,extracted,line,line,1.0
bb9e2f7b5abe_x,bb9e2f7b5abe,x,extracted,line,line,0.0
bb9e2f7b5abe_y,bb9e2f7b5abe,y,extracted,line,line,0.0
bbca26b3abcb_x,bbca26b3abcb,x,extracted,scatter,scatter,0.0
bbca26b3abcb_y,bbca26b3abcb,y,extracted,scatter,scatter,0.0
bc142b2d50ef_x,bc142b2d50ef,x,extracted,line,line,0.9524169129972375
bc142b2d50ef_y,bc142b2d50ef,y,extracted,line,line,0.0
bc1c8f0c0b99_x,bc1c8f0c0b99,x,extracted,vertical_bar,vertical_bar,0.0
bc1c8f0c0b99_y,bc1c8f0c0b99,y,extracted,vertical_bar,vertical_bar,0.0
bc537a717030_x,bc537a717030,x,extracted,horizontal_bar,horizontal_bar,0.0
bc537a717030_y,bc537a717030,y,extracted,horizontal_bar,horizontal_bar,0.0
bc7eade5efde_x,bc7eade5efde,x,extracted,line,line,1.0
bc7eade5efde_y,bc7eade5efde,y,extracted,line,line,0.4056461335184387
bcc4732802c5_x,bcc4732802c5,x,extracted,scatter,scatter,1.0
bcc4732802c5_y,bcc4732802c5,y,extracted,scatter,scatter,0.6070448330900622
bd2f07cd2efb_x,bd2f07cd2efb,x,extracted,line,line,1.0
bd2f07cd2efb_y,bd2f07cd2efb,y,extracted,line,line,0.44324691795639737
bda841ab2f33_x,bda841ab2f33,x,extracted,line,line,0.0
bda841ab2f33_y,bda841ab2f33,y,extracted,line,line,0.0
bdb017ede608_x,bdb017ede608,x,extracted,vertical_bar,vertical_bar,1.0
bdb017ede608_y,bdb017ede608,y,extracted,vertical_bar,vertical_bar,0.9724288643095025
bdbb0ea41354_x,bdbb0ea41354,x,extracted,horizontal_bar,horizontal_bar,0.0
bdbb0ea41354_y,bdbb0ea41354,y,extracted,horizontal_bar,horizontal_bar,0.0
be4f86e7ee3b_x,be4f86e7ee3b,x,extracted,line,line,1.0
be4f86e7ee3b_y,be4f86e7ee3b,y,extracted,line,line,0.7505804794803168
bea7273e8cfb_x,bea7273e8cfb,x,extracted,vertical_bar,vertical_bar,0.0
bea7273e8cfb_y,bea7273e8cfb,y,extracted,vertical_bar,vertical_bar,0.0
beba8d59ce17_x,beba8d59ce17,x,extracted,line,line,1.0
beba8d59ce17_y,beba8d59ce17,y,extracted,line,line,0.3892186602741552
bec2217f1f23_x,bec2217f1f23,x,extracted,line,line,0.0
bec2217f1f23_y,bec2217f1f23,y,extracted,line,line,0.0
bf38be41b36f_x,bf38be41b36f,x,extracted,vertical_bar,vertical_bar,0.9286926583320567
bf38be41b36f_y,bf38be41b36f,y,extracted,vertical_bar,vertical_bar,0.5037256739442983
bfa8bf84f39a_x,bfa8bf84f39a,x,extracted,line,line,1.0
bfa8bf84f39a_y,bfa8bf84f39a,y,extracted,line,line,0.0
c0128e43c6eb_x,c0128e43c6eb,x,extracted,vertical_bar,vertical_bar,1.0
c0128e43c6eb_y,c0128e43c6eb,y,extracted,vertical_bar,vertical_bar,1.0
c030b3e1913d_x,c030b3e1913d,x,extracted,line,line,0.0
c030b3e1913d_y,c030b3e1913d,y,extracted,line,line,0.0
c05af6902234_x,c05af6902234,x,extracted,line,line,1.0
c05af6902234_y,c05af6902234,y,extracted,line,line,0.6839522309981363
c082413164f8_x,c082413164f8,x,extracted,scatter,scatter,0.0
c082413164f8_y,c082413164f8,y,extracted,scatter,scatter,0.0
c103c568530d_x,c103c568530d,x,extracted,line,line,1.0
c103c568530d_y,c103c568530d,y,extracted,line,line,0.2306056952622686
c11082691bf7_x,c11082691bf7,x,extracted,line,line,1.0
c11082691bf7_y,c11082691bf7,y,extracted,line,line,0.0
c1110ef45d58_x,c1110ef45d58,x,extracted,scatter,scatter,0.0
c1110ef45d58_y,c1110ef45d58,y,extracted,scatter,scatter,0.0
c14c76b5c13b_x,c14c76b5c13b,x,extracted,line,scatter,0.0
c14c76b5c13b_y,c14c76b5c13b,y,extracted,line,scatter,0.0
c1746bfa523c_x,c1746bfa523c,x,extracted,vertical_bar,vertical_bar,0.9861120041034785
c1746bfa523c_y,c1746bfa523c,y,extracted,vertical_bar,vertical_bar,0.0
c18e2ef37f2d_x,c18e2ef37f2d,x,extracted,line,line,1.0
c18e2ef37f2d_y,c18e2ef37f2d,y,extracted,line,line,0.18847828929953203
c1a897a63686_x,c1a897a63686,x,extracted,line,line,1.0
c1a897a63686_y,c1a897a63686,y,extracted,line,line,0.8034012121324201
c1cba4e9296a_x,c1cba4e9296a,x,extracted,vertical_bar,vertical_bar,1.0
c1cba4e9296a_y,c1cba4e9296a,y,extracted,vertical_bar,vertical_bar,0.9665938605891375
c1e12dee703c_x,c1e12dee703c,x,extracted,scatter,scatter,0.0
